timestamp,accx,accy,accz,gyrox,gyroy,gyroz,label
0.85,-0.05,-0.02,-1.01,0.61,-6.04,0.85,2
0.9,-0.05,-0.01,-1.01,0.73,-5.68,0.92,2
0.95,-0.05,-0.02,-1.01,0.85,-5.8,0.79,2
1,-0.05,-0.02,-1.01,0.98,-5.92,0.98,2
1.05,-0.05,-0.02,-1.01,0.61,-5.68,0.92,2
1.1,-0.05,-0.02,-1.01,0.79,-5.98,0.85,2
1.15,-0.06,-0.02,-1.01,0.79,-5.92,1.22,2
1.2,-0.05,-0.02,-1.01,0.92,-5.86,0.85,2
1.25,-0.05,-0.02,-1.01,0.73,-5.68,0.98,2
1.3,-0.05,-0.01,-1.01,0.79,-5.68,0.92,2
1.35,-0.05,-0.02,-1.01,0.92,-5.92,0.73,2
1.4,-0.05,-0.01,-1.01,0.67,-5.68,0.61,2
1.45,-0.05,-0.02,-1.01,0.67,-5.68,0.85,2
1.5,-0.05,-0.02,-1.01,0.67,-6.04,1.1,2
1.55,-0.05,-0.01,-1.01,0.85,-5.92,1.04,2
1.6,-0.06,-0.02,-1.01,0.79,-5.62,0.79,2
1.65,-0.05,-0.02,-1.01,0.79,-5.8,0.92,2
1.7,-0.05,-0.02,-1.01,0.73,-5.86,0.98,2
1.75,-0.05,-0.02,-1.01,0.79,-5.74,0.92,2
1.8,-0.05,-0.01,-1.01,0.79,-5.55,1.04,2
1.85,-0.05,-0.02,-1.01,0.79,-5.8,0.92,2
1.9,-0.05,-0.01,-1.01,0.98,-5.86,0.92,2
1.95,-0.05,-0.02,-1.01,0.43,-5.86,0.79,2
2,-0.05,-0.01,-1.01,1.04,-5.86,1.04,2
2.05,-0.05,-0.01,-1.01,0.67,-5.92,0.92,2
2.1,-0.06,-0.01,-1.01,0.73,-5.74,0.67,2
2.15,-0.05,-0.02,-1.01,0.55,-5.68,1.04,2
2.2,-0.05,-0.02,-1.01,1.1,-5.62,0.85,2
2.25,-0.05,-0.02,-1.01,0.61,-5.62,0.73,2
2.3,-0.05,-0.01,-1.01,0.92,-5.74,0.85,2
2.35,-0.05,-0.02,-1.01,0.98,-5.68,0.92,2
2.4,-0.05,-0.02,-1.01,0.92,-5.62,1.04,2
2.45,-0.05,-0.01,-1.01,0.98,-5.62,0.92,2
2.5,-0.06,-0.02,-1.01,0.49,-5.92,0.92,2
2.55,-0.05,-0.02,-1.01,1.1,-5.68,0.92,2
2.6,-0.06,-0.02,-1.01,0.73,-5.86,0.98,2
2.65,-0.05,-0.01,-1.01,0.98,-5.62,0.98,2
2.7,-0.05,-0.02,-1.01,0.55,-5.8,1.1,2
2.75,-0.06,-0.02,-1.01,0.92,-5.86,0.79,2
2.8,-0.05,-0.02,-1.01,0.73,-5.86,1.04,2
2.85,-0.06,-0.02,-1.01,0.85,-5.74,0.92,2
2.9,-0.05,-0.01,-1.01,0.79,-5.68,0.92,2
2.95,-0.05,-0.01,-1.01,0.98,-5.74,1.04,2
3,-0.06,-0.01,-1.01,0.61,-5.86,0.98,2
3.05,-0.05,-0.02,-1.01,1.1,-5.8,0.98,2
3.1,-0.05,-0.01,-1.01,0.85,-6.04,0.85,2
3.15,-0.05,-0.02,-1.01,0.98,-5.92,1.04,2
3.2,-0.05,-0.02,-1.01,0.98,-5.86,0.79,2
3.25,-0.05,-0.01,-1.01,0.85,-5.86,1.04,2
3.3,-0.05,-0.02,-1.01,0.85,-5.74,0.92,2
3.35,-0.06,-0.01,-1.01,0.67,-5.74,0.67,2
3.4,-0.05,-0.02,-1.01,0.73,-5.68,0.98,2
3.45,-0.06,-0.02,-1.01,0.79,-5.62,0.85,2
3.5,-0.05,-0.01,-1.01,0.85,-5.74,0.73,2
3.55,-0.05,-0.02,-1.01,0.49,-5.68,0.79,2
3.6,-0.05,-0.01,-1.01,0.98,-5.74,0.85,2
3.65,-0.05,-0.02,-1.01,0.49,-5.62,0.92,2
3.7,-0.06,-0.01,-1.01,1.16,-5.86,0.85,2
3.75,-0.05,-0.02,-1.01,0.49,-5.62,0.85,2
3.8,-0.06,-0.02,-1.01,1.22,-5.8,0.73,2
3.85,-0.05,-0.02,-1.01,0.85,-5.8,0.92,2
3.9,-0.05,-0.02,-1.01,0.98,-5.74,0.98,2
3.95,-0.06,-0.01,-1.01,0.67,-5.62,0.92,2
4,-0.05,-0.02,-1.01,0.92,-5.62,0.79,2
4.05,-0.05,-0.01,-1.01,1.04,-5.8,1.04,2
4.1,-0.05,-0.02,-1.01,0.49,-5.74,0.85,2
4.15,-0.05,-0.02,-1.01,1.4,-5.68,0.92,2
4.2,-0.05,-0.02,-1.01,0.67,-5.74,0.85,2
4.25,-0.05,-0.02,-1.01,0.92,-5.68,0.79,2
4.3,-0.06,-0.01,-1.01,0.98,-5.68,0.98,2
4.35,-0.05,-0.02,-1.01,0.85,-5.74,0.85,2
4.4,-0.06,-0.01,-1.01,0.92,-5.68,1.04,2
4.45,-0.05,-0.02,-1.01,0.79,-5.68,0.85,2
4.5,-0.05,-0.01,-1.01,0.98,-5.68,0.92,2
4.55,-0.05,-0.01,-1.01,0.85,-5.74,0.85,2
4.6,-0.05,-0.02,-1.01,0.98,-5.62,0.85,2
4.65,-0.05,-0.01,-1.01,1.1,-5.49,0.73,2
4.7,-0.05,-0.02,-1.01,0.43,-5.74,0.98,2
4.75,-0.05,-0.01,-1,1.46,-5.68,0.98,2
4.8,-0.05,-0.02,-1.01,0.43,-5.68,0.79,2
4.85,-0.06,-0.01,-1.01,1.1,-5.74,1.04,2
4.9,-0.05,-0.02,-1.01,0.55,-5.62,0.85,2
4.95,-0.05,-0.02,-1.01,1.04,-5.74,0.98,2
5,-0.05,-0.02,-1.01,0.73,-5.92,0.98,2
5.05,-0.05,-0.01,-1.01,0.92,-5.74,0.98,2
5.1,-0.05,-0.02,-1.01,0.43,-5.74,1.04,2
5.15,-0.05,-0.01,-1.01,1.4,-5.68,0.92,2
5.2,-0.05,-0.02,-1.01,0.18,-5.92,0.92,2
5.25,-0.05,-0.02,-1.01,1.34,-5.62,0.85,2
5.3,-0.05,-0.01,-1.01,0.49,-5.68,0.92,2
5.35,-0.05,-0.02,-1.01,1.1,-5.86,0.85,2
5.4,-0.05,-0.01,-1.01,0.92,-5.68,0.92,2
5.45,-0.05,-0.02,-1.01,1.1,-5.8,0.98,2
5.5,-0.06,-0.02,-1.01,0.85,-5.62,0.73,2
5.55,-0.05,-0.02,-1.01,1.16,-5.68,1.04,2
5.6,-0.05,-0.02,-1.01,0.55,-5.68,1.1,2
5.65,-0.05,-0.02,-1.01,0.85,-5.74,0.67,2
5.7,-0.05,-0.01,-1.01,0.98,-6.04,1.04,2
5.75,-0.05,-0.02,-1.01,0.49,-5.74,0.85,2
5.8,-0.05,-0.02,-1.01,1.04,-5.92,0.79,2
5.85,-0.05,-0.02,-1.01,0.79,-5.8,0.92,2
5.9,-0.05,-0.02,-1.01,1.22,-5.68,0.92,2
5.95,-0.05,-0.02,-1.01,0.55,-5.74,0.85,2
6,-0.05,-0.02,-1.01,0.98,-5.8,1.04,2
6.05,-0.05,-0.02,-1.01,0.67,-5.8,0.79,2
6.1,-0.05,-0.02,-1.01,1.04,-5.8,0.92,2
6.15,-0.05,-0.02,-1.01,0.61,-5.8,0.85,2
6.2,-0.05,-0.02,-1.01,0.98,-5.74,0.79,2
6.25,-0.05,-0.01,-1.01,0.73,-5.8,0.92,2
6.3,-0.06,-0.02,-1.01,0.61,-5.8,1.04,2
6.35,-0.05,-0.01,-1.01,1.16,-5.74,0.92,2
6.4,-0.05,-0.02,-1.01,0.49,-5.55,1.04,2
6.45,-0.06,-0.02,-1.01,0.85,-5.86,0.73,2
6.5,-0.05,-0.01,-1.01,0.85,-5.86,0.85,2
6.55,-0.05,-0.02,-1.01,0.85,-5.74,0.98,2
6.6,-0.06,-0.02,-1.01,0.98,-5.74,0.98,2
6.65,-0.05,-0.02,-1.01,0.67,-5.62,0.85,2
6.7,-0.05,-0.02,-1.01,1.04,-5.8,0.92,2
6.75,-0.05,-0.01,-1.01,0.79,-5.8,0.85,2
6.8,-0.05,-0.02,-1.01,0.92,-5.68,0.79,2
6.85,-0.06,-0.01,-1.01,0.85,-5.68,0.73,2
6.9,-0.05,-0.02,-1.01,0.55,-5.74,0.73,2
6.95,-0.05,-0.02,-1.01,1.04,-5.68,1.1,2
7,-0.05,-0.01,-1.01,0.61,-5.68,0.79,2
7.05,-0.05,-0.02,-1.01,0.98,-5.74,0.98,2
7.1,-0.05,-0.01,-1.01,1.16,-5.68,0.85,2
7.15,-0.05,-0.02,-1.01,0.49,-5.68,1.1,2
7.2,-0.05,-0.02,-1.01,1.28,-5.68,1.1,2
7.25,-0.05,-0.01,-1.01,0.61,-5.74,1.04,2
7.3,-0.05,-0.02,-1.01,0.85,-5.68,0.92,2
7.35,-0.06,-0.01,-1.01,0.79,-5.68,1.04,2
7.4,-0.05,-0.02,-1.01,0.92,-5.62,0.85,2
7.45,-0.05,-0.01,-1.01,0.85,-5.86,0.98,2
7.5,-0.05,-0.02,-1.01,0.92,-5.74,0.92,2
7.55,-0.05,-0.02,-1.01,1.04,-5.98,0.98,2
7.6,-0.05,-0.01,-1.01,0.79,-5.55,1.04,2
7.65,-0.05,-0.02,-1.01,0.79,-5.8,0.92,2
7.7,-0.06,-0.02,-1.01,0.98,-5.86,0.79,2
7.75,-0.05,-0.02,-1.01,0.61,-5.68,1.04,2
7.8,-0.06,-0.02,-1.01,1.04,-5.74,0.92,2
7.85,-0.05,-0.01,-1.01,0.85,-5.92,0.92,2
7.9,-0.05,-0.02,-1.01,0.79,-5.8,0.98,2
7.95,-0.05,-0.02,-1.01,0.92,-5.74,0.92,2
8,-0.05,-0.02,-1.01,0.85,-5.74,0.92,2
8.05,-0.06,-0.02,-1.01,0.85,-5.74,0.85,2
8.1,-0.05,-0.02,-1.01,1.04,-5.8,0.98,2
8.15,-0.05,-0.02,-1.01,0.92,-5.74,0.98,2
8.2,-0.05,-0.02,-1.01,0.92,-5.86,0.98,2
8.25,-0.05,-0.02,-1.01,0.85,-5.74,0.92,2
8.3,-0.06,-0.02,-1.01,1.16,-5.68,0.73,2
8.35,-0.05,-0.02,-1.01,0.73,-5.74,0.98,2
8.4,-0.06,-0.01,-1.01,1.46,-5.86,0.92,2
8.45,-0.05,-0.02,-1.01,0.31,-5.68,0.85,2
8.5,-0.05,-0.01,-1.01,1.16,-5.55,0.92,2
8.55,-0.05,-0.02,-1.01,0.61,-5.74,0.98,2
8.6,-0.05,-0.02,-1.01,0.92,-5.55,0.98,2
8.65,-0.05,-0.01,-1.01,1.1,-5.8,0.98,2
8.7,-0.05,-0.02,-1.01,0.73,-5.74,0.79,2
8.75,-0.06,-0.01,-1.01,1.04,-5.62,0.73,2
8.8,-0.05,-0.02,-1.01,0.37,-5.74,0.92,2
8.85,-0.05,-0.02,-1.01,1.04,-5.8,0.98,2
8.9,-0.05,-0.02,-1.01,0.67,-5.74,0.85,2
8.95,-0.05,-0.02,-1.01,1.1,-5.62,0.92,2
9,-0.05,-0.02,-1.01,0.79,-5.74,0.98,2
9.05,-0.05,-0.02,-1.01,0.92,-5.74,0.92,2
9.1,-0.05,-0.02,-1.01,1.04,-5.74,0.92,2
9.15,-0.05,-0.02,-1.01,0.49,-5.98,1.1,2
9.2,-0.05,-0.02,-1.01,0.79,-5.55,0.98,2
9.25,-0.05,-0.02,-1.01,0.92,-5.74,0.98,2
9.3,-0.05,-0.02,-1.01,0.73,-5.98,0.92,2
9.35,-0.05,-0.02,-1.01,0.98,-5.68,1.1,2
9.4,-0.05,-0.02,-1.01,0.98,-5.86,0.85,2
9.45,-0.05,-0.02,-1.01,0.73,-5.62,1.04,2
9.5,-0.05,-0.02,-1.01,0.67,-5.86,1.04,2
9.55,-0.05,-0.02,-1.01,1.04,-5.62,0.85,2
9.6,-0.05,-0.01,-1.01,0.55,-5.62,0.92,2
9.65,-0.05,-0.02,-1.01,0.85,-5.8,1.04,2
9.7,-0.05,-0.01,-1.01,1.04,-5.8,0.98,2
9.75,-0.05,-0.02,-1.01,0.67,-5.74,0.85,2
9.8,-0.05,-0.01,-1.01,1.1,-5.92,1.16,2
9.85,-0.05,-0.02,-1.01,0.55,-5.98,0.92,2
9.9,-0.05,-0.02,-1.01,0.98,-5.55,0.85,2
9.95,-0.05,-0.02,-1.01,0.67,-5.8,0.98,2
10,-0.05,-0.02,-1.01,0.85,-5.62,0.73,2
10.05,-0.05,-0.02,-1.01,0.92,-5.86,1.04,2
10.1,-0.05,-0.02,-1.01,0.73,-5.62,0.98,2
10.15,-0.05,-0.02,-1.01,0.92,-5.68,1.04,2
10.2,-0.05,-0.02,-1.01,0.85,-5.68,0.98,2
10.25,-0.05,-0.02,-1.01,0.79,-5.8,0.79,2
10.3,-0.05,-0.02,-1.01,0.98,-5.68,1.04,2
10.35,-0.06,-0.02,-1.01,0.79,-5.74,0.92,2
10.4,-0.05,-0.02,-1.01,0.79,-5.62,0.85,2
10.45,-0.05,-0.02,-1.01,1.04,-5.8,1.04,2
10.5,-0.05,-0.02,-1.01,0.61,-5.8,0.73,2
10.55,-0.05,-0.02,-1.01,0.98,-5.68,0.98,2
10.6,-0.06,-0.02,-1,0.61,-5.8,0.92,2
10.65,-0.05,-0.02,-1.01,1.04,-5.8,0.85,2
10.7,-0.05,-0.02,-1.01,0.67,-5.74,1.1,2
10.75,-0.05,-0.02,-1.01,0.73,-5.8,1.04,2
10.8,-0.05,-0.01,-1.01,0.79,-5.8,0.85,2
10.85,-0.05,-0.02,-1.01,0.98,-5.8,0.98,2
10.9,-0.05,-0.02,-1.01,0.98,-5.62,0.79,2
10.95,-0.05,-0.02,-1.01,0.67,-5.86,0.79,2
11,-0.05,-0.02,-1.01,0.79,-5.68,0.92,2
11.05,-0.05,-0.02,-1.01,0.73,-5.74,0.92,2
11.1,-0.05,-0.02,-1.01,0.85,-5.74,0.98,2
11.15,-0.05,-0.02,-1.01,0.79,-5.74,1.04,2
11.2,-0.05,-0.01,-1.01,1.04,-5.8,0.92,2
11.25,-0.05,-0.02,-1.01,0.73,-5.98,0.85,2
11.3,-0.05,-0.01,-1.01,1.16,-5.68,0.92,2
11.35,-0.05,-0.02,-1.01,0.24,-5.86,1.16,2
11.4,-0.05,-0.01,-1.01,1.77,-5.68,0.92,2
11.45,-0.05,-0.02,-1.01,0.43,-5.74,0.85,2
11.5,-0.05,-0.02,-1.01,1.1,-5.55,0.79,2
11.55,-0.05,-0.02,-1.01,0.49,-5.74,0.98,2
11.6,-0.05,-0.02,-1.01,1.16,-5.68,0.98,2
11.65,-0.05,-0.01,-1,0.67,-5.68,0.85,2
11.7,-0.05,-0.02,-1.01,0.92,-5.62,0.85,2
11.75,-0.05,-0.01,-1.01,0.73,-5.55,0.79,2
11.8,-0.05,-0.02,-1.01,0.85,-5.74,0.85,2
11.85,-0.05,-0.02,-1.01,1.04,-5.86,0.73,2
11.9,-0.05,-0.02,-1.01,0.67,-5.68,0.85,2
11.95,-0.05,-0.02,-1.01,0.92,-5.92,0.98,2
12,-0.05,-0.02,-1.01,0.85,-5.62,0.92,2
12.05,-0.05,-0.02,-1.01,0.85,-5.74,0.85,2
12.1,-0.05,-0.02,-1.01,0.79,-5.55,1.04,2
12.15,-0.05,-0.02,-1.01,0.73,-5.74,0.92,2
12.2,-0.06,-0.02,-1.01,0.85,-5.62,0.85,2
12.25,-0.05,-0.01,-1.01,0.79,-5.8,1.04,2
12.3,-0.05,-0.01,-1,0.92,-5.62,0.79,2
12.35,-0.05,-0.02,-1.01,0.79,-5.8,0.73,2
12.4,-0.05,-0.01,-1.01,0.79,-5.62,0.67,2
12.45,-0.05,-0.01,-1.01,0.85,-5.43,0.92,2
12.5,-0.05,-0.02,-1.01,0.85,-5.74,0.98,2
12.55,-0.05,-0.01,-1.01,1.22,-5.74,0.85,2
12.6,-0.06,-0.02,-1.01,0.55,-5.55,0.85,2
12.65,-0.05,-0.02,-1.01,1.1,-5.55,0.92,2
12.7,-0.05,-0.01,-1.01,0.98,-5.8,0.92,2
12.75,-0.05,-0.02,-1.01,0.61,-5.8,0.85,2
12.8,-0.05,-0.02,-1.01,1.1,-5.74,0.92,2
12.85,-0.05,-0.01,-1.01,0.61,-5.62,0.85,2
12.9,-0.05,-0.02,-1.01,0.73,-5.74,0.98,2
12.95,-0.05,-0.02,-1.01,0.92,-5.68,0.92,2
13,-0.05,-0.02,-1.01,0.85,-5.68,0.85,2
13.05,-0.05,-0.02,-1.01,1.1,-5.92,0.98,2
13.1,-0.05,-0.02,-1.01,0.73,-5.62,0.79,2
13.15,-0.05,-0.02,-1.01,0.92,-5.8,0.92,2
13.2,-0.05,-0.01,-1.01,0.55,-5.68,0.92,2
13.25,-0.05,-0.02,-1.01,0.85,-5.74,0.79,2
13.3,-0.05,-0.01,-1.01,0.85,-5.62,0.85,2
13.35,-0.05,-0.02,-1.01,0.67,-5.49,0.79,2
13.4,-0.05,-0.02,-1.01,1.16,-5.68,0.85,2
13.45,-0.05,-0.02,-1.01,0.37,-5.49,0.85,2
13.5,-0.05,-0.02,-1.01,0.85,-5.68,0.92,2
13.55,-0.05,-0.02,-1.01,0.92,-5.68,0.98,2
13.6,-0.05,-0.02,-1.01,1.16,-5.74,0.98,2
13.65,-0.05,-0.02,-1.01,0.67,-5.8,0.92,2
13.7,-0.05,-0.02,-1.01,0.92,-5.62,0.92,2
13.75,-0.05,-0.02,-1.01,0.79,-5.92,0.92,2
13.8,-0.05,-0.02,-1.01,0.67,-5.74,0.98,2
13.85,-0.05,-0.02,-1.01,0.92,-5.68,0.92,2
13.9,-0.05,-0.02,-1.01,0.67,-5.68,0.79,2
13.95,-0.06,-0.02,-1.01,1.22,-5.74,1.04,2
14,-0.05,-0.02,-1.01,0.73,-5.74,0.85,2
14.05,-0.05,-0.02,-1.01,0.79,-5.62,0.85,2
14.1,-0.05,-0.01,-1.01,0.98,-5.86,1.04,2
14.15,-0.05,-0.02,-1.01,0.79,-5.55,1.04,2
14.2,-0.05,-0.02,-1.01,1.04,-5.49,0.85,2
14.25,-0.05,-0.02,-1.01,0.98,-5.68,0.98,2
14.3,-0.06,-0.02,-1.01,0.79,-5.74,1.04,2
14.35,-0.05,-0.02,-1.01,0.98,-5.62,1.04,2
14.4,-0.05,-0.02,-1.01,0.67,-5.74,0.85,2
14.45,-0.05,-0.01,-1.01,1.1,-5.55,1.04,2
14.5,-0.05,-0.02,-1.01,0.79,-5.74,0.98,2
14.55,-0.05,-0.02,-1.01,0.92,-5.62,0.73,2
14.6,-0.05,-0.02,-1.01,0.85,-5.74,0.98,2
14.65,-0.05,-0.02,-1.01,0.79,-5.62,0.79,2
14.7,-0.05,-0.02,-1.01,0.73,-5.55,0.85,2
14.75,-0.05,-0.02,-1.01,0.92,-5.86,0.98,2
14.8,-0.05,-0.02,-1.01,0.73,-5.62,1.04,2
14.85,-0.05,-0.02,-1.01,0.79,-5.74,0.98,2
14.9,-0.05,-0.02,-1.01,1.04,-5.68,0.92,2
14.95,-0.05,-0.01,-1.01,0.73,-5.92,0.85,2
15,-0.06,-0.02,-1.01,0.73,-5.62,0.79,2
15.05,-0.05,-0.01,-1.01,0.85,-5.74,1.04,2
15.1,-0.05,-0.01,-1.01,0.61,-5.74,0.79,2
15.15,-0.05,-0.02,-1.01,0.92,-5.8,0.79,2
15.2,-0.05,-0.02,-1.01,0.73,-5.8,0.98,2
15.25,-0.05,-0.02,-1.01,1.1,-5.8,0.92,2
15.3,-0.05,-0.02,-1.01,0.79,-5.74,0.85,2
15.35,-0.06,-0.01,-1.01,1.1,-5.74,0.92,2
15.4,-0.05,-0.02,-1.01,0.79,-5.86,0.92,2
15.45,-0.05,-0.02,-1.01,0.92,-5.68,0.92,2
15.5,-0.05,-0.02,-1.01,0.85,-5.68,0.98,2
15.55,-0.05,-0.02,-1.01,0.92,-5.74,0.92,2
15.6,-0.05,-0.02,-1.01,0.55,-5.68,0.85,2
15.65,-0.05,-0.01,-1.01,1.04,-5.8,0.92,2
15.7,-0.05,-0.01,-1.01,0.61,-5.8,0.85,2
15.75,-0.05,-0.02,-1.01,0.98,-5.86,0.98,2
15.8,-0.05,-0.02,-1.01,0.79,-5.86,0.92,2
15.85,-0.06,-0.01,-1.01,0.98,-5.74,0.92,2
15.9,-0.05,-0.02,-1.01,0.43,-5.98,0.85,2
15.95,-0.05,-0.02,-1.01,1.1,-5.68,0.85,2
16,-0.05,-0.02,-1.01,0.55,-5.98,0.98,2
16.05,-0.05,-0.02,-1.01,0.79,-5.74,0.85,2
16.1,-0.05,-0.02,-1.01,0.61,-5.55,0.85,2
16.15,-0.05,-0.02,-1.01,1.04,-5.62,0.92,2
16.2,-0.05,-0.02,-1.01,0.55,-5.68,0.85,2
16.25,-0.05,-0.02,-1.01,1.1,-5.8,0.85,2
16.3,-0.05,-0.02,-1.01,0.55,-5.68,0.98,2
16.35,-0.05,-0.02,-1.01,1.04,-5.68,1.04,2
16.4,-0.05,-0.02,-1.01,0.55,-5.8,1.1,2
16.45,-0.05,-0.02,-1.01,0.98,-5.62,0.92,2
16.5,-0.06,-0.02,-1.01,0.55,-5.86,0.85,2
16.55,-0.05,-0.01,-1.01,0.98,-5.98,0.79,2
16.6,-0.05,-0.02,-1.01,0.37,-5.86,0.92,2
16.65,-0.05,-0.02,-1.01,1.1,-5.8,0.92,2
16.7,-0.05,-0.01,-1.01,0.67,-5.92,0.85,2
16.75,-0.05,-0.02,-1.01,0.67,-5.86,0.98,2
16.8,-0.05,-0.02,-1.01,0.79,-5.74,0.92,2
16.85,-0.05,-0.01,-1.01,0.73,-5.74,0.79,2
16.9,-0.05,-0.02,-1.01,0.73,-5.62,0.85,2
16.95,-0.05,-0.02,-1.01,0.85,-5.62,0.85,2
17,-0.05,-0.02,-1.01,0.73,-5.86,0.85,2
17.05,-0.05,-0.02,-1,0.79,-5.8,0.85,2
17.1,-0.05,-0.02,-1.01,0.55,-5.8,0.79,2
17.15,-0.05,-0.02,-1.01,0.61,-5.74,0.73,2
17.2,-0.05,-0.01,-1.01,0.92,-5.74,0.79,2
17.25,-0.05,-0.02,-1.01,0.92,-5.74,1.04,2
17.3,-0.05,-0.02,-1.01,0.85,-6.04,0.73,2
17.35,-0.05,-0.02,-1.01,0.98,-5.8,0.85,2
17.4,-0.05,-0.02,-1.01,0.67,-5.86,0.92,2
17.45,-0.05,-0.02,-1.01,0.85,-5.74,0.92,2
17.5,-0.05,-0.02,-1.01,0.67,-5.8,0.85,2
17.55,-0.05,-0.02,-1.01,0.73,-5.68,1.04,2
17.6,-0.05,-0.02,-1.01,0.49,-5.68,0.92,2
17.65,-0.05,-0.01,-1.01,0.92,-5.92,0.92,2
17.7,-0.05,-0.02,-1.01,0.61,-5.55,0.67,2
17.75,-0.05,-0.02,-1.01,0.92,-5.98,0.98,2
17.8,-0.05,-0.02,-1.01,0.55,-5.74,0.92,2
17.85,-0.05,-0.02,-1.01,0.92,-5.68,0.92,2
17.9,-0.05,-0.02,-1.01,0.61,-5.68,0.92,2
17.95,-0.05,-0.02,-1.01,1.22,-6.04,0.85,2
18,-0.05,-0.02,-1.01,0.37,-5.74,0.92,2
18.05,-0.05,-0.02,-1.01,1.1,-5.8,0.85,2
18.1,-0.05,-0.02,-1.01,0.61,-5.86,1.1,2
18.15,-0.05,-0.01,-1.01,1.1,-5.86,0.92,2
18.2,-0.05,-0.02,-1.01,0.49,-5.49,1.04,2
18.25,-0.05,-0.02,-1.01,1.04,-5.74,0.79,2
18.3,-0.05,-0.01,-1.01,0.79,-5.92,0.67,2
18.35,-0.05,-0.02,-1.01,0.92,-5.62,0.98,2
18.4,-0.05,-0.02,-1.01,0.85,-5.8,0.79,2
18.45,-0.05,-0.01,-1.01,0.92,-5.8,0.79,2
18.5,-0.06,-0.02,-1.01,0.37,-5.74,0.85,2
18.55,-0.05,-0.02,-1.01,0.98,-5.74,0.92,2
18.6,-0.05,-0.02,-1.01,0.55,-5.74,0.85,2
18.65,-0.05,-0.02,-1.01,1.22,-5.8,0.79,2
18.7,-0.05,-0.02,-1.01,0.61,-5.74,0.98,2
18.75,-0.05,-0.02,-1.01,0.79,-5.74,0.73,2
18.8,-0.05,-0.01,-1.01,0.79,-5.92,1.04,2
18.85,-0.05,-0.02,-1.01,0.79,-5.98,0.92,2
18.9,-0.05,-0.02,-1.01,0.73,-5.68,0.79,2
18.95,-0.05,-0.02,-1.01,0.61,-5.8,0.73,2
19,-0.06,-0.02,-1.01,0.79,-5.92,0.85,2
19.05,-0.05,-0.02,-1.01,0.73,-5.8,0.73,2
19.1,-0.05,-0.02,-1.01,0.92,-5.86,0.85,2
19.15,-0.05,-0.01,-1.01,1.04,-5.8,0.92,2
19.2,-0.06,-0.02,-1.01,0.18,-5.74,0.92,2
19.25,-0.05,-0.02,-1.01,1.4,-5.8,0.98,2
19.3,-0.05,-0.01,-1.01,0.49,-5.68,1.1,2
19.35,-0.06,-0.02,-1.01,0.67,-5.8,0.79,2
19.4,-0.05,-0.02,-1.01,0.85,-5.55,0.85,2
19.45,-0.06,-0.01,-1.01,0.98,-5.92,0.85,2
19.5,-0.05,-0.02,-1.01,0.55,-5.68,0.98,2
19.55,-0.05,-0.02,-1.01,1.04,-5.68,0.98,2
19.6,-0.05,-0.02,-1.01,0.73,-5.62,0.92,2
19.65,-0.05,-0.02,-1.01,0.92,-5.74,0.92,2
19.7,-0.05,-0.02,-1.01,0.79,-5.68,0.79,2
19.75,-0.05,-0.02,-1.01,0.98,-5.68,0.79,2
19.8,-0.05,-0.02,-1.01,0.85,-5.74,0.79,2
19.85,-0.05,-0.02,-1.01,0.73,-5.8,1.04,2
19.9,-0.05,-0.02,-1.01,0.92,-5.68,0.79,2
19.95,-0.05,-0.02,-1.01,0.79,-5.74,0.79,2
20,-0.05,-0.02,-1.01,0.85,-5.8,0.92,2
20.05,-0.05,-0.02,-1.01,1.04,-5.8,0.92,2
20.1,-0.05,-0.02,-1.01,0.85,-5.86,0.98,2
20.15,-0.05,-0.02,-1,0.98,-5.86,1.1,2
20.2,-0.05,-0.02,-1.01,0.85,-5.68,0.92,2
20.25,-0.05,-0.02,-1.01,0.98,-5.62,0.98,2
20.3,-0.06,-0.02,-1.01,0.79,-5.74,0.85,2
20.35,-0.05,-0.02,-1.01,0.85,-5.86,0.98,2
20.4,-0.05,-0.02,-1.01,0.92,-5.86,0.92,2
20.45,-0.05,-0.01,-1.01,0.79,-5.74,0.79,2
20.5,-0.05,-0.02,-1.01,0.73,-5.74,1.04,2
20.55,-0.05,-0.02,-1.01,0.67,-5.8,0.92,2
20.6,-0.05,-0.02,-1.01,0.92,-5.68,0.85,2
20.65,-0.05,-0.02,-1.01,0.98,-5.74,0.92,2
20.7,-0.05,-0.02,-1.01,0.98,-5.74,0.92,2
20.75,-0.05,-0.02,-1.01,0.92,-5.74,0.98,2
20.8,-0.05,-0.02,-1.01,0.55,-5.8,0.85,2
20.85,-0.05,-0.02,-1.01,0.79,-5.68,1.16,2
20.9,-0.05,-0.02,-1.01,0.85,-5.62,0.79,2
20.95,-0.05,-0.02,-1.01,0.98,-5.92,0.79,2
21,-0.05,-0.01,-1.01,0.79,-5.68,0.73,2
21.05,-0.06,-0.02,-1.01,0.43,-5.92,0.92,2
21.1,-0.05,-0.01,-1.01,1.04,-5.74,0.85,2
21.15,-0.05,-0.02,-1.01,0.37,-5.8,0.85,2
21.2,-0.06,-0.01,-1.01,1.4,-5.62,0.92,2
21.25,-0.05,-0.02,-1.01,0.18,-5.68,0.85,2
21.3,-0.05,-0.02,-1.01,1.34,-5.68,1.04,2
21.35,-0.05,-0.02,-1.01,0.73,-5.74,0.79,2
21.4,-0.05,-0.02,-1.01,0.92,-5.74,0.92,2
